City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,novomalorossiyskaya,RU,45.6348,39.8948,19.6,97,100,4.41,overcast clouds
1,kisangani,CD,0.5167,25.2,73.26,81,98,2.48,overcast clouds
2,kalmunai,LK,7.4167,81.8167,74.48,87,97,11.61,overcast clouds
3,vorukh,TJ,39.8494,70.5838,36.23,68,100,6.24,overcast clouds
4,muzhi,RU,65.3667,64.6667,-19.19,83,99,6.38,overcast clouds
5,ermelo,ZA,-26.5333,29.9833,57.54,83,82,6.91,broken clouds
6,nabire,ID,-3.3667,135.4833,80.17,74,100,2.39,overcast clouds
7,bambous virieux,MU,-20.3428,57.7575,79.0,94,75,8.05,light rain
8,chokurdakh,RU,70.6333,147.9167,-32.22,84,11,3.62,few clouds
9,pyay,MM,18.8167,95.2167,63.95,78,3,1.95,clear sky
10,izvestkovyy,RU,48.9833,131.55,-21.24,80,2,6.06,clear sky
11,shache,CN,38.4167,77.2406,19.98,82,48,0.76,scattered clouds
12,kushmurun,KZ,52.4503,64.6311,-4.05,88,100,7.09,overcast clouds
13,baturaja,ID,-4.1333,104.1667,70.92,94,99,2.73,overcast clouds
14,sabang,ID,5.8933,95.3214,80.89,76,74,14.47,broken clouds
15,yermakovskoye,RU,53.2831,92.4003,19.29,93,100,7.0,overcast clouds
16,nemuro,JP,43.3236,145.575,22.8,97,100,29.51,snow
17,zandvoort,NL,52.3749,4.5341,43.0,87,75,13.8,broken clouds
18,lopsmarka,NO,67.3134,14.4493,23.0,63,0,19.57,clear sky
19,caxito,AO,-8.5785,13.6643,77.0,83,0,10.36,clear sky
20,tondano,ID,1.3038,124.9112,75.2,94,20,1.14,few clouds
21,nikolayevsk-na-amure,RU,53.1406,140.73,-23.82,82,24,6.33,few clouds
22,yarada,IN,17.65,83.2667,66.2,100,20,2.3,mist
23,arusha,TZ,-3.3667,36.6833,63.28,86,100,4.18,light rain
24,kawalu,ID,-7.3817,108.2082,72.07,89,98,3.65,overcast clouds
25,weihe,CN,32.9952,105.3247,28.26,93,97,1.32,overcast clouds
26,hambantota,LK,6.1241,81.1185,74.44,85,91,8.97,overcast clouds
27,bagh,IN,22.3667,74.7667,69.84,35,0,2.08,clear sky
28,wukari,NG,7.85,9.7833,77.29,19,41,4.94,scattered clouds
29,luau,AO,-10.7073,22.2247,66.15,97,100,5.35,overcast clouds
30,bollnas,SE,61.3482,16.3946,28.99,89,27,2.37,scattered clouds
31,cusset,FR,46.13,3.4596,34.0,80,0,2.3,clear sky
32,tsuyama,JP,35.05,134.0,37.4,86,75,4.61,light snow
33,zupanja,HR,45.0775,18.6975,30.99,74,90,5.75,overcast clouds
34,siswa bazar,IN,27.15,83.7667,55.74,77,0,3.69,clear sky
35,zinder,NE,13.8072,8.9881,65.46,26,55,13.2,broken clouds
36,kikwit,CD,-5.041,18.8162,72.7,89,100,0.47,light rain
37,masyaf,SY,35.0653,36.3406,51.8,87,75,6.91,moderate rain
38,nurota,UZ,40.5614,65.6886,37.4,75,4,4.61,clear sky
39,pathein,MM,16.7833,94.7333,67.03,91,10,1.05,clear sky
40,noyabrsk,RU,63.1994,75.4507,-19.3,87,100,13.53,overcast clouds
41,pandan,PH,14.0453,124.1694,78.93,85,100,13.58,moderate rain
42,nizwa,OM,22.9333,57.5333,58.41,45,0,2.01,clear sky
43,kharp,RU,66.8014,65.8081,-18.67,81,100,8.61,overcast clouds
44,hvide sande,DK,56.0045,8.1294,37.0,75,99,15.14,overcast clouds
45,mackay,AU,-21.15,149.2,77.0,88,90,9.22,overcast clouds
46,sibolga,ID,1.7427,98.7792,74.91,78,100,4.21,overcast clouds
47,luang prabang,LA,19.8856,102.1347,51.78,79,0,1.07,clear sky
48,luwuk,ID,-0.9516,122.7875,78.33,80,100,1.77,light rain
49,nandyal,IN,15.4833,78.4833,65.41,90,0,2.39,clear sky
50,vung tau,VN,10.346,107.0843,71.51,71,84,6.6,broken clouds
51,collie,AU,-33.3667,116.15,77.09,33,42,7.29,scattered clouds
52,payakumbuh,ID,-0.2202,100.6308,67.51,88,100,1.5,overcast clouds
53,ambanja,MG,-13.6833,48.45,76.68,91,100,5.48,light rain
54,gilgit,PK,35.9221,74.3087,31.62,61,52,2.33,broken clouds
55,amga,RU,60.8953,131.9608,-55.26,60,53,1.25,broken clouds
56,kanniyakumari,IN,8.0833,77.5667,74.5,81,66,19.46,broken clouds
57,hun,LY,29.1268,15.9477,50.09,49,0,8.66,clear sky
58,kemijarvi,FI,66.7131,27.4306,9.16,96,94,5.1,overcast clouds
59,srednebelaya,RU,50.6594,128.0106,-23.8,62,0,4.47,clear sky
60,broken hill,AU,-31.95,141.4333,62.6,59,0,19.57,clear sky
61,wladyslawowo,PL,54.7909,18.4009,16.0,85,100,6.91,mist
62,hirara,JP,24.8,125.2833,60.8,67,75,13.8,broken clouds
63,cuamba,MZ,-14.8031,36.5372,71.19,93,100,1.48,overcast clouds
64,airai,TL,-8.9266,125.4092,62.64,100,100,1.5,overcast clouds
65,mehamn,NO,71.0357,27.8492,30.2,93,90,10.36,light snow
66,lipari,IT,38.4674,14.954,48.99,54,68,1.01,broken clouds
67,henties bay,NA,-22.116,14.2845,66.0,88,76,5.59,broken clouds
68,lagos,NG,6.5833,3.75,80.6,89,20,2.3,few clouds
69,tshikapa,CD,-6.4167,20.8,72.32,93,100,1.9,moderate rain
70,waw,SS,7.7029,27.9953,74.34,23,23,6.38,few clouds
71,lata,PT,40.1629,-8.3327,44.01,100,40,3.44,fog
72,alice springs,AU,-23.7,133.8833,77.0,25,0,13.8,clear sky
73,miri,MY,4.4148,114.0089,75.2,94,40,2.3,scattered clouds
74,bronnoysund,NO,65.4625,12.1997,32.0,74,0,3.44,clear sky
75,warangal,IN,18.0,79.5833,64.81,96,2,8.95,clear sky
76,pilar,BR,-9.5972,-35.9567,75.2,94,20,8.05,few clouds
77,dabhol,IN,17.6,73.1667,74.34,68,0,3.29,clear sky
78,yongan,CN,39.6957,113.6871,14.67,79,0,6.8,clear sky
79,ust-koksa,RU,50.2696,85.6108,20.19,84,100,2.28,overcast clouds
80,yeppoon,AU,-23.1333,150.7333,80.6,65,100,9.22,overcast clouds
81,batagay,RU,67.6333,134.6333,-42.36,78,100,0.56,overcast clouds
82,yichang,CN,30.7144,111.2847,37.99,68,0,1.45,clear sky
83,calabar,NG,4.9517,8.322,78.84,84,3,2.68,clear sky
84,auki,SB,-8.7676,160.7034,85.55,64,100,3.6,overcast clouds
85,zhangjiakou,CN,40.81,114.8794,10.36,91,2,5.64,clear sky
86,hongjiang,CN,27.11,109.9956,41.13,68,0,1.74,clear sky
87,kitui,KE,-1.367,38.0106,68.36,74,99,4.34,overcast clouds
88,ginda,IN,30.6945,78.4932,41.41,48,0,5.95,clear sky
89,kilindoni,TZ,-7.9139,39.6668,81.25,81,100,12.5,overcast clouds
90,champawat,IN,29.3333,80.1,38.53,78,1,5.55,clear sky
91,labuhan,ID,-6.8844,112.2051,78.33,86,100,12.01,overcast clouds
92,troitsko-pechorsk,RU,62.7084,56.1964,-22.45,87,0,4.16,clear sky
93,yatou,CN,37.15,122.3833,21.74,90,0,5.88,clear sky
94,thyboron,DK,56.6985,8.2124,35.01,71,68,14.97,broken clouds
95,port macquarie,AU,-31.4333,152.9167,86.0,36,0,3.0,clear sky
96,tazovskiy,RU,67.4667,78.7,-14.64,89,97,6.46,overcast clouds
97,iskateley,RU,67.6803,53.1512,-7.29,87,100,14.29,overcast clouds
98,buta,CD,2.7858,24.73,70.05,59,92,1.25,overcast clouds
99,loubomo,CG,-4.1997,12.6739,71.58,95,100,3.42,light rain
100,east london,ZA,-33.0153,27.9116,70.25,78,34,18.95,scattered clouds
101,murgab,TM,37.4966,61.9714,41.0,75,0,4.12,clear sky
102,monster,NL,52.0258,4.175,43.0,93,90,16.11,overcast clouds
103,khao yoi,TH,13.2403,99.8243,72.0,85,5,6.42,clear sky
104,tilichiki,RU,60.4667,166.1,-23.6,84,91,16.44,overcast clouds
105,saint-philippe,RE,-21.3585,55.7679,78.8,73,20,4.61,few clouds
106,gawler,AU,-34.6,138.7333,64.0,66,4,4.0,clear sky
107,bitlis,TR,38.5,42.25,24.31,98,94,8.1,snow
108,tete,MZ,-16.1564,33.5867,77.0,94,75,3.83,light rain
109,ostersund,SE,63.1792,14.6357,-5.8,77,90,1.14,fog
110,lisakovsk,KZ,52.5369,62.4936,-2.45,90,100,5.35,overcast clouds
111,tsaratanana,MG,-16.7833,47.65,75.72,82,92,2.51,light rain
112,gornyy,RU,55.1153,83.9059,-9.94,91,88,11.16,overcast clouds
113,iwaki,JP,37.05,140.8833,35.01,61,25,5.99,scattered clouds
114,kargala,RU,56.6208,83.9607,-9.42,90,64,7.85,broken clouds
115,hirado,JP,33.3597,129.5531,39.0,70,20,5.75,few clouds
116,itoigawa,JP,37.0333,137.85,28.0,83,100,8.01,snow
117,karoi,ZW,-16.8099,29.6925,66.07,98,100,5.14,light rain
118,piastow,PL,52.1843,20.8395,12.0,85,93,4.61,mist
119,chenove,FR,47.2932,5.0046,35.6,93,90,1.14,mist
120,booue,GA,-0.0921,11.9385,73.94,91,98,2.19,overcast clouds
121,manavalakurichi,IN,8.1333,77.3,77.0,88,20,2.3,mist
122,kaduqli,SD,11.0167,29.7167,73.26,23,0,12.66,clear sky
123,belyy,RU,55.8402,32.9419,0.57,93,100,1.72,overcast clouds
124,claveria,PH,18.6074,121.0832,72.45,86,100,21.74,overcast clouds
125,luanda,AO,-8.8368,13.2343,77.0,83,0,10.36,clear sky
126,lusaka,ZM,-15.4067,28.2871,67.28,93,100,2.53,moderate rain
127,toyooka,JP,35.5333,134.8333,37.4,81,75,24.16,light snow
128,toba,JP,34.4833,136.85,37.99,73,57,10.0,broken clouds
129,wiang sa,TH,8.6359,99.3666,71.6,94,20,3.44,few clouds
130,buin,CL,-33.7333,-70.75,86.0,25,0,10.36,clear sky
131,polyanka,UA,50.2584,27.6881,-0.58,92,97,5.93,overcast clouds
132,honiara,SB,-9.4333,159.95,87.37,59,94,4.29,overcast clouds
133,port said,EG,31.2565,32.2841,55.4,67,40,13.8,scattered clouds
134,winton,US,37.3894,-120.6133,73.0,30,1,5.75,clear sky
135,sumbawanga,TZ,-7.9667,31.6167,58.78,87,83,2.3,broken clouds
136,naqadeh,IR,36.9553,45.388,34.9,83,1,17.18,clear sky
137,bacsbokod,HU,46.125,19.1562,27.37,96,98,6.67,overcast clouds
138,madang,PG,-5.2246,145.7966,82.65,78,86,3.42,overcast clouds
139,tangping,CN,22.0265,111.9323,49.12,49,34,3.87,scattered clouds
140,keningau,MY,5.3378,116.1602,73.4,100,20,3.44,few clouds
141,nivala,FI,63.9167,24.9667,23.0,94,100,3.0,overcast clouds
142,imeni poliny osipenko,RU,52.4201,136.4853,-27.45,86,73,4.14,broken clouds
143,krasnyy yar,RU,46.5331,48.3456,14.0,85,20,11.18,few clouds
144,vanavara,RU,60.34,102.2797,-16.6,88,100,6.38,light snow
145,abong mbang,CM,3.9833,13.1833,67.73,43,9,1.79,clear sky
146,zhaodong,CN,46.0833,125.9833,-22.0,83,0,6.71,smoke
147,nusaybin,TR,37.0778,41.2178,42.69,80,83,2.68,light rain
148,paoua,CF,7.2427,16.4406,69.42,24,17,2.62,few clouds
149,turkistan,KZ,43.0,68.0,41.13,67,91,9.19,overcast clouds
150,lae,PG,-6.7221,146.9847,80.6,74,20,5.75,few clouds
151,pushkinskiye gory,RU,57.0209,28.9103,8.98,97,74,3.42,broken clouds
152,kodala,IN,19.6333,84.95,61.77,86,0,2.42,clear sky
153,armidale,AU,-30.5167,151.65,66.0,82,0,1.01,clear sky
154,kuytun,RU,54.3419,101.5036,11.08,94,100,1.14,light snow
155,riyadh,SA,24.6877,46.7219,60.8,31,0,4.61,clear sky
156,baghdad,IQ,33.3406,44.4009,50.0,66,0,4.61,clear sky
157,palauig,PH,15.435,119.9045,77.49,67,76,4.72,broken clouds
158,sidi ali,DZ,36.0998,0.4206,48.15,64,6,1.74,clear sky
159,trat,TH,12.5,102.5,62.49,62,99,8.59,overcast clouds
160,shirvan,AZ,39.9509,48.8994,40.8,77,57,11.14,broken clouds
161,tual,ID,-5.6667,132.75,82.76,74,100,10.42,light rain
162,koppal,IN,15.35,76.15,68.13,76,0,7.47,clear sky
163,georgiyevka,KZ,43.0369,74.7114,33.8,64,100,8.95,mist
164,mujiayingzi,CN,42.1167,118.7833,-3.06,87,23,5.37,few clouds
165,nenjiang,CN,49.1833,125.2167,-21.39,76,49,5.88,scattered clouds
166,alvand,IR,36.3187,49.1678,30.67,94,3,18.57,clear sky
167,natitingou,BJ,10.3042,1.3796,74.82,18,35,7.96,scattered clouds
168,itoman,JP,26.1247,127.6694,57.2,62,20,10.36,few clouds
169,port lincoln,AU,-34.7333,135.8667,61.57,75,64,14.14,light rain
170,caloundra,AU,-26.8,153.1333,75.99,83,100,4.0,overcast clouds
171,kjollefjord,NO,70.9457,27.3465,30.2,93,90,10.36,snow
172,pitogo,PH,13.7847,122.0881,75.43,90,100,10.58,light rain
173,slupsk,PL,54.4641,17.0287,21.94,97,98,13.87,light snow
174,geraldton,AU,-28.7667,114.6,77.0,69,40,1.14,scattered clouds
175,sandovo,RU,58.4602,36.4128,6.6,95,91,2.82,overcast clouds
176,xinzhi,CN,36.4989,111.7047,31.46,69,0,3.6,clear sky
177,utete,TZ,-7.986,38.758,73.92,97,100,0.96,overcast clouds
178,tessalit,ML,20.1986,1.0114,64.04,26,7,13.98,clear sky
179,kazachinskoye,RU,57.6953,93.2761,9.16,93,97,9.78,overcast clouds
180,warmbad,NA,-28.45,18.7333,76.68,18,1,11.97,clear sky
181,nyaunglebin,MM,17.95,96.7333,64.17,74,39,0.65,scattered clouds
182,zhifang,CN,30.35,114.3167,41.0,60,0,8.95,clear sky
183,malakal,SS,9.5334,31.6605,77.61,25,17,7.36,few clouds
184,ranong,TH,9.9658,98.6348,71.55,81,90,6.22,overcast clouds
185,ola,RU,59.5833,151.2833,-8.57,80,100,15.95,overcast clouds
186,porto empedocle,IT,37.2934,13.5264,41.0,75,0,8.48,clear sky
187,wagga wagga,AU,-35.1167,147.3667,75.99,45,0,3.44,clear sky
188,simbahan,PH,6.3032,120.5836,80.17,81,100,8.61,overcast clouds
189,northam,GB,51.0333,-4.2167,51.01,95,100,5.99,overcast clouds
190,hargeysa,SO,9.56,44.065,60.48,54,0,14.5,clear sky
191,ban phai,TH,16.06,102.731,57.0,82,62,2.3,broken clouds
192,kastamonu,TR,41.5,33.6667,14.09,94,52,2.86,broken clouds
193,nongan,CN,44.382,125.1685,-11.2,58,0,6.71,clear sky
194,sorong,ID,-0.8833,131.25,79.92,79,100,7.29,overcast clouds
195,tara,RU,56.8944,74.371,-11.72,89,53,6.73,broken clouds
196,baringo,KE,0.4667,35.9667,71.4,56,89,6.42,overcast clouds
197,belis,RO,46.65,23.0333,19.4,85,75,4.61,broken clouds
198,amazar,RU,53.858,120.875,-25.98,81,78,0.98,broken clouds
199,portland,US,45.5234,-122.6762,52.0,58,20,3.44,few clouds
200,dumka,IN,24.2667,87.25,55.56,59,9,1.21,clear sky
201,pafos,CY,34.7667,32.4167,57.2,82,75,18.41,broken clouds
202,kudymkar,RU,59.0173,54.656,-12.26,91,75,1.21,broken clouds
203,novyye gorki,RU,56.7253,41.0601,-4.0,91,100,1.1,overcast clouds
204,chambar,PK,25.2931,68.812,57.51,34,0,9.73,clear sky
205,birjand,IR,32.8663,59.2211,32.0,37,0,4.61,clear sky
206,knyaze-volkonskoye,RU,48.4642,135.4567,-14.8,64,10,22.37,snow
207,tendukheda,IN,23.4,79.55,61.57,59,29,2.55,scattered clouds
208,sulangan,PH,11.1373,123.7228,78.06,89,100,23.26,light rain
209,coolum beach,AU,-26.5333,153.1,75.99,96,100,3.71,overcast clouds
210,kosikha,RU,53.3617,84.5822,1.4,78,0,11.18,clear sky
211,soc trang,VN,9.6033,105.98,69.8,88,0,1.14,clear sky
212,matara,LK,5.9485,80.5353,74.43,92,100,4.97,overcast clouds
213,muyezerskiy,RU,63.9333,31.65,16.92,97,100,8.68,overcast clouds
214,kasangulu,CD,-4.5911,15.1708,80.6,78,75,4.61,light rain
215,grootfontein,NA,-19.5667,18.1167,68.0,64,100,4.61,overcast clouds
216,zelenoborskiy,RU,66.845,32.3622,12.85,94,94,6.24,overcast clouds
217,nadym,RU,65.5333,72.5167,-12.03,89,100,16.15,overcast clouds
218,litovko,RU,49.2361,135.1742,-9.8,82,0,8.97,clear sky
219,nizhnyaya omka,RU,55.4338,74.9426,-10.66,89,0,9.24,clear sky
220,ilebo,CD,-4.3167,20.5833,71.15,91,100,1.74,overcast clouds
221,solnechnyy,RU,50.7214,136.6319,-17.16,83,19,2.08,few clouds
222,kigoma,TZ,-4.8769,29.6267,73.29,73,96,3.27,overcast clouds
223,tala,EG,30.6803,30.9429,50.31,54,0,11.77,clear sky
224,saurimo,AO,-9.6608,20.3916,65.46,96,100,3.31,light rain
225,kochubey,RU,44.3861,46.5825,28.62,93,100,15.79,overcast clouds
226,surt,LY,31.2089,16.5887,57.94,69,5,18.63,clear sky
227,chlorakas,CY,34.8042,32.4083,57.2,82,75,18.41,broken clouds
228,colac,AU,-38.3333,143.5833,57.0,67,39,1.01,scattered clouds
229,makuyuni,TZ,-4.7333,38.1,73.72,70,100,3.89,overcast clouds
230,omsukchan,RU,62.5333,155.8,-38.51,79,100,7.09,overcast clouds
231,moron,AR,-34.6534,-58.6198,84.0,36,0,1.01,clear sky
232,nyurba,RU,63.2842,118.3319,-50.19,76,53,5.37,broken clouds
233,soloneshnoye,RU,51.6544,84.3197,16.3,94,100,2.64,light snow
234,atherton,GB,53.5237,-2.4935,46.0,87,100,3.0,moderate rain
235,hohhot,CN,40.8106,111.6522,6.8,51,0,6.71,clear sky
236,moyo,UG,3.6609,31.7247,73.76,49,87,3.0,overcast clouds
237,russell,US,32.3502,-85.1999,53.6,30,1,3.44,clear sky
238,eshowe,ZA,-28.8865,31.4699,63.82,100,94,1.59,light rain
239,inta,RU,66.0317,60.1659,-24.3,85,100,10.74,overcast clouds
240,dongfeng,CN,42.6403,125.5118,-9.98,86,0,5.14,clear sky
241,kaizuka,JP,34.45,135.35,41.0,65,20,23.02,few clouds
242,krasnovishersk,RU,60.4078,57.082,-17.86,88,92,2.71,overcast clouds
243,masterton,NZ,-40.9597,175.6575,69.01,80,68,7.0,broken clouds
244,waitara,NZ,-38.925,174.25,62.01,86,59,14.0,broken clouds
245,hammerfest,NO,70.6634,23.6821,30.2,64,75,6.91,broken clouds
246,urdoma,RU,61.7533,48.5442,-5.85,91,89,4.79,overcast clouds
247,ndende,GA,-2.4008,11.3581,74.34,94,97,0.96,light rain
248,ascheberg,DE,51.7833,7.6167,42.01,94,98,1.01,overcast clouds
249,along,IN,28.1667,94.7667,53.73,83,98,1.63,overcast clouds
250,korem,ET,12.5058,39.5228,45.82,88,5,1.36,clear sky
251,shakhtinsk,KZ,49.71,72.5872,-2.2,84,0,4.47,clear sky
252,kuusamo,FI,65.9667,29.1833,23.0,93,90,6.91,light snow
253,seddon,AU,-37.8068,144.8916,62.01,58,90,14.97,overcast clouds
254,anadyr,RU,64.75,177.4833,-23.01,69,0,11.18,clear sky
255,mangrol,IN,21.1167,70.1167,66.49,38,0,9.33,clear sky
256,zhuhai,CN,22.2769,113.5678,55.4,82,0,9.22,clear sky
257,vanino,RU,49.0869,140.2543,-4.38,79,100,6.4,overcast clouds
258,udachnyy,RU,66.4167,112.4,-53.9,68,57,4.18,broken clouds
259,mecca,SA,21.4267,39.8261,66.81,43,0,6.85,clear sky
260,verkhoyansk,RU,67.5447,133.385,-38.65,78,100,1.32,overcast clouds
261,aksarka,RU,66.5606,67.7975,-19.7,86,100,5.68,overcast clouds
262,tromso,NO,69.6496,18.957,25.0,86,20,2.3,few clouds
263,tisul,RU,55.7611,88.3122,2.61,90,92,12.64,overcast clouds
264,kambove,CD,-10.8764,26.5969,63.52,98,100,5.59,light rain
265,tata,PK,24.7475,67.9235,59.05,29,0,12.62,clear sky
266,murray bridge,AU,-35.1167,139.2667,59.0,88,68,5.01,broken clouds
267,snezhnogorsk,RU,69.1933,33.2531,21.2,93,75,6.71,broken clouds
268,damghan,IR,36.1683,54.348,38.34,70,0,0.81,clear sky
269,severodvinsk,RU,64.5635,39.8302,24.8,93,90,6.71,light snow
270,nizhniy odes,RU,63.6445,54.856,-19.14,88,6,5.59,clear sky
271,pudozh,RU,61.8099,36.5345,16.39,97,100,5.12,light snow
272,sinnai,IT,39.3042,9.2036,46.99,93,20,5.75,few clouds
273,skotina,GR,40.0147,22.5515,28.4,69,20,6.91,few clouds
274,ust-ordynskiy,RU,52.805,104.7508,8.6,78,0,11.18,clear sky
275,edd,ER,13.9297,41.6925,72.95,81,2,4.18,clear sky
276,beira,MZ,-19.8436,34.8389,80.6,89,75,5.75,light rain
277,palafrugell,ES,41.9174,3.1631,42.01,100,0,3.38,fog
278,massakory,TD,12.996,15.7293,68.0,24,37,13.27,scattered clouds
279,alibag,IN,18.6411,72.8792,75.2,57,20,6.93,haze
280,wuda,CN,39.4994,106.7117,21.0,66,0,5.26,clear sky
281,misratah,LY,32.3754,15.0925,57.47,66,0,18.32,clear sky
282,abnub,EG,27.2696,31.1511,51.8,62,0,3.47,clear sky
283,cairns,AU,-16.9167,145.7667,81.0,83,100,2.3,overcast clouds
284,sakakah,SA,29.9697,40.2064,46.4,53,0,6.91,clear sky
285,dorogino,RU,54.3598,83.3198,-11.11,90,21,7.49,few clouds
286,labytnangi,RU,66.6572,66.4183,-19.64,81,100,6.11,overcast clouds
287,agropoli,IT,40.3469,14.9966,42.01,100,0,4.79,clear sky
288,garowe,SO,8.4054,48.4845,69.64,54,60,5.57,broken clouds
289,matay,EG,28.419,30.7792,45.7,62,66,3.58,broken clouds
290,vigrestad,NO,58.5667,5.7,35.6,87,0,6.91,light snow
291,lazdijai,LT,54.2333,23.5167,2.53,91,54,7.02,broken clouds
292,rudnaya pristan,RU,44.3614,135.8116,-6.27,79,15,15.32,few clouds
293,janakpur,NP,26.7183,85.9065,57.06,71,0,3.22,clear sky
294,mamallapuram,IN,12.6264,80.1722,73.4,94,40,2.3,mist
295,abatskoye,RU,56.2875,70.4555,-10.48,89,0,8.59,clear sky
296,eyl,SO,7.9803,49.8164,73.89,52,86,15.5,overcast clouds
297,phalaborwa,ZA,-23.943,31.1411,71.6,94,100,11.5,overcast clouds
298,krasnogorodsk,RU,56.8357,28.2822,9.88,96,82,3.51,broken clouds
299,wagar,SD,16.1525,36.2032,62.56,83,0,16.64,clear sky
300,brits,ZA,-25.6347,27.7802,68.0,63,92,8.05,overcast clouds
301,moravita,RO,45.2558,21.2703,26.6,74,90,4.61,overcast clouds
302,mantang,PH,11.87,125.4283,77.14,92,100,12.35,overcast clouds
303,sabzevar,IR,36.2126,57.6819,44.55,59,0,6.49,clear sky
304,khudumelapye,BW,-23.8833,24.75,73.72,64,100,12.44,overcast clouds
305,arbuzynka,UA,47.9097,31.3196,8.56,91,95,5.35,overcast clouds
306,zeya,RU,53.75,127.2667,-30.5,77,0,1.07,clear sky
307,gariaband,IN,20.635,82.0614,57.11,51,0,2.26,clear sky
308,mbini,GQ,1.574,9.6134,78.8,100,40,6.06,scattered clouds
309,santa cruz,BO,-17.8,-63.1667,78.8,53,75,9.22,broken clouds
310,makat,KZ,47.6469,53.3463,30.29,98,100,3.78,light snow
311,fontaine,FR,45.1984,5.6827,30.99,100,0,9.22,clear sky
312,kuryk,KZ,43.2,51.65,36.07,83,100,15.12,overcast clouds
313,namatanai,PG,-3.6667,152.4333,84.49,67,74,5.28,broken clouds
314,miyako,JP,39.6367,141.9525,26.98,86,56,16.64,broken clouds
315,revda,RU,56.801,59.9303,-16.6,83,20,2.24,few clouds
316,maarianhamina,AX,60.0973,19.9348,32.0,74,90,8.05,overcast clouds
317,kansk,RU,56.2017,95.7175,8.13,92,38,13.0,scattered clouds
318,svetlaya,RU,46.5389,138.3297,-0.51,76,29,12.77,scattered clouds
319,lubango,AO,-14.9172,13.4925,61.11,42,91,2.77,overcast clouds
320,arvika,SE,59.6553,12.5852,32.0,100,90,4.61,mist
321,wanxian,CN,30.8039,108.3897,40.98,67,0,3.36,clear sky
322,morehead,US,37.2711,-87.1764,46.4,39,90,3.96,overcast clouds
323,marawi,PH,7.9986,124.2928,73.99,94,98,5.01,overcast clouds
324,soe,ID,-9.8607,124.284,67.17,100,100,2.08,overcast clouds
325,abu samrah,SY,35.3029,37.1841,46.76,74,94,11.23,overcast clouds
326,visnes,NO,59.3556,5.2242,39.0,87,20,13.8,few clouds
327,emerald,AU,-23.5333,148.1667,82.0,61,5,6.91,clear sky
328,kurchum,KZ,48.5722,83.6542,0.75,81,70,1.77,broken clouds
329,mayna,RU,54.1135,47.6231,-4.9,93,100,4.47,light snow
330,garissa,KE,-0.4536,39.6401,77.34,69,73,12.12,broken clouds
331,balikpapan,ID,-1.2675,116.8289,78.8,89,20,5.75,few clouds
332,gore,NZ,-46.1028,168.9436,53.01,94,94,8.01,overcast clouds
333,opuwo,NA,-18.0607,13.84,69.67,50,97,5.06,overcast clouds
334,nayoro,JP,44.3506,142.4578,9.43,91,99,3.49,overcast clouds
335,nelson bay,AU,-32.7167,152.15,77.0,83,75,14.97,broken clouds
336,mohan,IN,26.7833,80.6833,51.8,87,90,4.56,fog
337,bridlington,GB,54.0831,-0.1919,42.01,88,100,5.01,overcast clouds
338,akkermanovka,RU,51.2467,58.2391,5.0,72,0,8.95,clear sky
339,pervomayskoye,RU,43.919,46.7102,28.71,93,100,12.37,overcast clouds
340,apateu,RO,46.6167,21.7833,21.99,86,75,4.61,broken clouds
341,jibuti,DJ,11.5,42.5,77.0,73,75,5.5,broken clouds
342,katangli,RU,51.7102,143.2326,-20.7,86,0,9.26,clear sky
343,george,ZA,-33.963,22.4617,60.8,94,0,4.61,clear sky
344,mazeikiai,LT,56.3167,22.3333,14.63,95,98,8.52,overcast clouds
345,zhicheng,CN,30.2956,111.5047,39.99,72,0,1.03,clear sky
346,kazerun,IR,29.6195,51.6541,48.25,52,0,2.82,clear sky
347,stavropol,RU,45.0428,41.9733,17.6,93,75,17.9,snow
348,lebyazhye,RU,55.2689,66.4947,-8.45,88,33,6.13,scattered clouds
349,sijunjung,ID,-0.6876,100.9537,70.84,84,100,0.29,overcast clouds
350,ust-omchug,RU,61.15,149.6333,-26.14,78,100,9.15,overcast clouds
351,manggar,ID,-2.8833,108.2667,78.3,78,100,12.19,overcast clouds
352,grand baie,MU,-20.0182,57.5802,80.01,88,94,1.99,light rain
353,windhoek,NA,-22.5594,17.0832,71.6,46,69,5.75,broken clouds
354,jijiga,ET,9.35,42.8,57.42,49,4,10.07,clear sky
355,cangzhou,CN,38.3167,116.8667,19.0,93,0,7.99,clear sky
356,mombetsu,JP,44.3525,143.3525,17.01,78,100,7.0,light snow
357,samsun,TR,41.25,36.3333,33.01,74,0,6.91,clear sky
358,berbera,SO,10.4396,45.0143,74.35,74,0,4.09,clear sky
359,yar-sale,RU,66.8333,70.8333,-18.58,86,100,16.08,overcast clouds
360,acurenam,GQ,1.0322,10.6488,68.36,97,97,4.29,overcast clouds
361,tankhoy,RU,51.5528,105.1306,26.26,83,39,3.8,scattered clouds
362,sesvete,HR,45.8311,16.1164,28.99,93,0,1.14,clear sky
363,ust-maya,RU,60.4167,134.5333,-52.13,75,88,1.39,overcast clouds
364,at-bashi,KG,41.1702,75.8106,20.12,73,97,2.86,light snow
365,omboue,GA,-1.5746,9.2618,78.24,85,100,7.11,light rain
366,shagonar,RU,51.5333,92.8,-7.73,86,78,3.22,broken clouds
